Timestamp,Temperature,Humidity
11747510,26.20,81.00
11757535,26.20,81.00
11767558,26.20,81.00
11777581,26.20,81.00
11787606,26.20,81.00
11797628,26.20,81.00
11807651,26.20,81.00
11817674,26.20,81.00
11827699,26.20,81.00
11837722,26.20,81.00
11847745,26.20,81.00
11857768,26.20,81.00
11867793,26.20,81.00
11877816,26.20,81.00
11887839,26.20,81.00
11897863,26.20,81.00
11907887,26.20,81.00
11917910,26.20,81.00
11927932,26.20,81.00
11937957,26.20,81.00
11947980,26.20,81.00
11958003,26.20,81.00
11968026,26.20,81.00
11978051,26.20,81.00
11988074,26.20,81.00
11998097,26.20,81.00
12008121,26.20,81.00
12018145,26.20,81.00
12028168,26.20,81.00
12038191,26.20,81.00
12048216,26.20,81.00
12058238,26.20,81.00
12068261,26.20,81.00
12078284,26.20,81.00
12088309,26.20,81.00
12098332,25.90,81.00
12108355,25.80,81.00
12118379,25.80,81.00
12128403,25.90,81.00
12138426,26.20,81.00
12148449,26.20,81.00
12158474,26.20,81.00
12168497,26.20,81.00
12178520,26.20,81.00
12188542,26.20,81.00
12198567,26.20,81.00
12208590,26.20,81.00
12218613,26.20,81.00
12228637,26.20,81.00
12238661,26.20,81.00
12248684,26.20,81.00
12258707,26.20,81.00
12268732,26.20,81.00
12278755,26.20,81.00
12288778,26.20,81.00
12298801,26.20,81.00
12308826,26.20,81.00
12318849,26.20,81.00
12328871,26.20,81.00
12338895,26.20,81.00
12348920,26.20,81.00
12358943,25.80,81.00
12368966,25.80,81.00
12378990,25.80,81.00
12389015,25.80,81.00
12399038,25.80,81.00
12409061,25.80,81.00
12419084,25.80,81.00
12429108,25.80,81.00
12439132,25.80,82.00
12449155,25.80,82.00
12459177,25.80,82.00
12469202,25.80,82.00
12479225,25.80,82.00
12489248,25.80,82.00
12499271,25.80,82.00
12509296,25.80,82.00
12519319,25.80,82.00
12529342,25.80,82.00
12539366,25.80,82.00
12549391,25.80,82.00
12559414,25.80,82.00
12569437,25.80,82.00
12579462,25.80,82.00
12589485,25.80,82.00
12599507,25.80,82.00
12609530,25.80,82.00
12619555,25.80,82.00
12629578,25.80,82.00
12639601,25.80,82.00
12649624,25.80,82.00
12659649,25.80,82.00
12669672,25.80,82.00
12679695,25.80,82.00
12689719,25.80,82.00
12699744,25.80,82.00
12709767,25.80,82.00
12719790,25.80,82.00
12729815,25.80,82.00
12739837,25.80,82.00
12749860,25.80,82.00
12759883,25.80,82.00
12769908,25.80,82.00
12779931,25.80,82.00
12789954,25.80,82.00
12799977,25.80,82.00
12810002,25.80,82.00
12820025,25.80,82.00
12830048,25.80,82.00
12840072,25.80,82.00
12850096,25.80,83.00
12860119,25.80,83.00
12870141,25.80,83.00
12880166,25.80,83.00
12890189,25.80,83.00
12900212,25.80,83.00
12910235,25.80,83.00
12920260,25.80,83.00
12930283,25.80,83.00
12940306,25.80,83.00
12950330,25.80,83.00
12960355,25.80,83.00
12970378,25.80,83.00
12980401,25.80,83.00
12990426,25.80,83.00
13000449,25.80,83.00
13010471,25.80,83.00
13020494,25.80,83.00
13030519,25.80,83.00
13040542,25.80,83.00
13050565,25.80,83.00
13060588,25.80,83.00
13070613,25.80,83.00
13080636,25.80,83.00
13090659,25.80,83.00
13100683,25.80,83.00
13110708,25.80,83.00
13120731,25.80,83.00
13130754,25.80,83.00
13140779,25.80,83.00
13150801,25.80,83.00
13160824,25.80,83.00
13170847,25.80,83.00
13180872,25.80,83.00
13190895,25.80,83.00
13200918,25.80,83.00
13210941,25.80,82.00
13220966,25.80,82.00
13230989,25.80,82.00
13241012,25.80,82.00
13251036,25.80,82.00
13261061,25.80,82.00
13271084,25.80,82.00
13281106,25.80,82.00
13291131,25.80,82.00
13301154,25.80,82.00
13311177,25.80,82.00
13321200,25.80,82.00
13331225,25.80,82.00
13341248,25.80,82.00
13351271,25.80,82.00
13361294,25.80,82.00
13371319,25.80,82.00
13381342,25.80,82.00
13391365,25.80,82.00
13401389,25.80,82.00
13411412,25.80,82.00
13421435,25.80,82.00
13431458,25.80,82.00
13441483,25.80,82.00
13451506,25.80,82.00
13461529,25.80,82.00
13471552,25.80,82.00
13481577,25.80,82.00
13491600,25.80,82.00
13501623,25.80,82.00
13511646,25.80,82.00
13521671,25.80,82.00
13531694,25.80,82.00
13541716,25.80,82.00
13551740,25.80,82.00
13561764,25.80,82.00
13571787,25.80,82.00
13581810,25.80,82.00
13591835,25.80,82.00
13601858,25.80,82.00
13611881,25.80,82.00
13621904,25.80,82.00
13631929,25.80,82.00
13641952,25.80,83.00
13651975,25.80,83.00
13661998,25.80,83.00
13672023,25.80,83.00
13682045,25.80,83.00
13692068,25.80,83.00
13702092,25.80,83.00
13712116,25.80,83.00
13722139,25.80,83.00
13732162,25.80,83.00
13742187,25.80,83.00
13752210,25.80,83.00
13762233,25.80,83.00
13772256,25.80,83.00
13782281,25.80,83.00
13792304,25.80,83.00
13802327,25.80,83.00
13812349,25.80,83.00
13822374,25.80,83.00
13832397,25.80,83.00
13842420,25.80,83.00
13852444,25.80,83.00
13862468,25.80,83.00
13872491,25.80,83.00
13882514,25.80,83.00
13892539,25.80,83.00
13902562,25.80,83.00
13912585,25.80,83.00
13922608,25.80,83.00
13932633,25.80,83.00
13942656,25.80,83.00
13952678,25.80,83.00
13962702,25.80,83.00
13972727,25.80,83.00
13982750,25.80,83.00
13992773,25.80,83.00
14002798,25.80,83.00
14012821,25.80,83.00
14022844,25.80,83.00
14032867,25.80,83.00
14042892,25.80,83.00
14052915,25.80,83.00
14062938,25.80,83.00
14072961,25.80,83.00
14082985,25.80,83.00
14093008,25.80,83.00
14103031,25.80,83.00
14113055,25.80,83.00
14123080,25.80,83.00
14133103,25.80,83.00
14143126,25.80,83.00
14153151,25.80,83.00
14163174,25.80,83.00
14173197,25.80,83.00
14183220,25.80,83.00
14193245,25.80,83.00
14203268,25.80,83.00
14213291,25.80,83.00
14223313,25.80,83.00
14233338,25.80,83.00
14243361,25.80,83.00
14253384,25.80,83.00
14263408,25.80,83.00
14273432,25.80,83.00
14283455,25.80,83.00
14293478,25.80,83.00
14303503,25.80,83.00
14313526,25.80,83.00
14323549,25.80,83.00
14333572,25.80,83.00
14343597,25.80,83.00
14353619,25.80,83.00
14363642,25.80,83.00
14373666,25.80,83.00
14383691,25.80,83.00
14393714,25.80,83.00
14403737,25.80,83.00
14413762,25.80,83.00
14423785,25.80,83.00
14433808,25.80,83.00
14443831,25.80,83.00
14453856,25.80,83.00
14463879,25.80,83.00
14473902,25.80,83.00
14483924,25.80,83.00
14493949,25.80,83.00
14503972,25.80,83.00
14513995,25.80,83.00
14524019,25.80,83.00
14534044,25.80,83.00
14544067,25.80,83.00
14554090,25.80,84.00
14564115,25.80,84.00
14574138,25.80,84.00
14584161,25.80,84.00
14594184,25.80,84.00
14604209,25.80,84.00
14614232,25.80,84.00
14624254,25.80,84.00
14634277,25.80,84.00
14644302,25.80,84.00
14654325,25.80,84.00
14664348,25.80,84.00
14674372,25.80,84.00
14684396,25.80,84.00
14694419,25.80,84.00
14704442,25.80,84.00
14714467,25.80,84.00
14724490,25.80,84.00
14734513,25.80,84.00
14744536,25.80,84.00
14754561,25.80,84.00
14764583,25.80,84.00
14774606,25.80,84.00
14784629,25.80,84.00
14794654,25.80,84.00
14804677,25.80,84.00
14814700,25.80,84.00
14824724,25.80,84.00
14834748,25.80,84.00
14844771,25.80,84.00
14854794,25.80,84.00
14864819,25.80,84.00
14874842,25.80,84.00
14884865,25.80,84.00
14894887,25.80,84.00
14904912,25.80,84.00
14914935,25.80,84.00
14924958,25.80,84.00
14934982,25.80,84.00
14945007,25.80,84.00
14955030,25.80,84.00
14965053,25.80,84.00
14975078,25.80,84.00
14985101,25.80,84.00
14995124,25.80,84.00
15005147,25.80,84.00
15015172,25.80,84.00
15025195,25.80,84.00
15035217,25.80,84.00
15045240,25.80,84.00
15055265,25.80,84.00
15065288,26.00,84.00
15075311,26.10,84.00
15085336,26.10,84.00
15095359,25.90,84.00
15105382,25.80,84.00
15115405,25.80,84.00
15125430,25.80,84.00
15135453,25.80,84.00
15145476,25.80,84.00
15155500,25.80,84.00
15165524,25.80,84.00
15175547,25.80,84.00
15185570,25.80,84.00
15195595,25.80,84.00
15205618,25.80,84.00
15215641,25.80,84.00
15225664,25.80,84.00
15235689,25.80,84.00
15245712,25.80,84.00
15255735,25.80,84.00
15265758,25.80,84.00
15275783,25.80,84.00
15285806,25.80,84.00
15295828,25.80,84.00
15305852,25.80,84.00
15315876,25.80,84.00
15325899,25.80,84.00
15335922,25.80,84.00
15345947,25.80,84.00
15355970,25.80,84.00
15365993,25.80,84.00
15376016,25.80,84.00
15386041,25.80,84.00
15396064,25.80,84.00
15406087,25.80,84.00
15416110,25.80,84.00
15426135,25.80,84.00
15436157,25.80,84.00
15446180,25.80,84.00
15456204,25.80,84.00
15466228,25.80,84.00
15476251,25.80,84.00
15486274,25.80,84.00
15496299,25.80,84.00
15506322,25.80,84.00
15516345,25.80,84.00
15526368,25.80,84.00
15536393,25.80,84.00
15546416,25.80,84.00
15556439,25.80,84.00
15566462,25.80,84.00
15576487,25.80,84.00
15586510,25.80,84.00
15596533,25.80,84.00
15606558,25.80,84.00
15616581,25.80,84.00
15626604,25.80,84.00
15636627,25.80,84.00
15646652,25.80,84.00
15656675,25.80,84.00
15666698,25.80,84.00
15676721,25.80,84.00
15686746,25.80,84.00
15696769,25.80,84.00
15706791,25.80,84.00
15716815,25.80,84.00
15726840,25.80,84.00
15736863,26.00,84.00
15746886,26.20,84.00
15756909,26.20,84.00
15766933,26.20,84.00
15776958,26.20,84.00
15786981,26.20,84.00
15797004,26.20,84.00
15807027,26.20,84.00
15817051,26.20,84.00
15827076,26.20,84.00
15837099,26.20,84.00
15847121,26.20,84.00
15857144,26.20,84.00
15867167,26.20,84.00
15877191,26.20,84.00
15887216,26.20,84.00
15897239,26.20,83.00
15907262,26.20,84.00
15917287,26.20,83.00
15927310,26.20,83.00
15937333,26.20,83.00
15947358,26.20,83.00
15957381,26.20,83.00
15967404,26.20,83.00
15977428,26.20,83.00
15987451,26.20,83.00
15997474,26.20,83.00
16007498,26.20,83.00
16017521,26.20,83.00
16027546,26.20,83.00
16037569,26.20,83.00
16047592,26.20,83.00
16057617,26.20,83.00
16067640,26.20,83.00
16077663,26.20,83.00
16087688,26.20,83.00
16097711,26.20,82.00
16107734,26.20,82.00
16117758,26.20,82.00
16127781,26.20,82.00
16137804,26.20,82.00
16147827,26.20,82.00
16157852,26.20,82.00
16167875,26.20,82.00
16177898,26.20,82.00
16187921,26.20,82.00
16197946,26.20,82.00
16207969,26.20,82.00
16217992,26.20,82.00
16228017,26.20,82.00
16238040,26.20,82.00
16248062,26.20,82.00
16258085,26.20,82.00
16268110,26.20,82.00
16278133,26.20,82.00
16288156,26.20,82.00
16298179,26.20,82.00
16308204,26.20,82.00
16318227,26.20,82.00
16328250,26.20,82.00
16338274,26.20,82.00
16348298,26.20,82.00
16358321,26.20,82.00
16368344,26.20,81.00
16378369,26.20,81.00
16388391,26.20,81.00
16398414,26.20,81.00
16408437,26.20,81.00
16418462,26.20,81.00
16428485,26.20,81.00
16438508,26.20,81.00
16448532,26.20,81.00
16458556,26.20,81.00
16468579,26.20,81.00
16478602,26.20,81.00
16488627,26.20,81.00
16498650,26.20,81.00
16508673,26.20,81.00
16518695,26.20,81.00
16528720,26.20,81.00
16538743,26.20,81.00
16548766,26.20,81.00
16558790,26.20,81.00
16568815,26.20,81.00
16578838,26.20,81.00
16588861,26.20,81.00
16598886,26.20,81.00
16608909,26.20,81.00
16618932,26.20,81.00
16628955,26.20,81.00
16638980,26.20,81.00
16649003,26.20,81.00
16659025,26.20,81.00
16669048,26.20,81.00
16679073,26.20,81.00
16689096,26.20,81.00
16699119,26.20,81.00
16709144,26.20,81.00
16719167,26.20,81.00
16729190,26.20,81.00
16739213,26.20,81.00
16749238,26.30,81.00
16759261,26.30,81.00
16769284,26.40,81.00
16779309,26.30,81.00
16789331,26.20,81.00
16799354,26.20,81.00
16809377,26.20,81.00
16819402,26.20,81.00
16829425,26.20,81.00
16839448,26.20,81.00
16849472,26.20,81.00
16859496,26.20,81.00
16869519,26.20,81.00
16879542,26.20,81.00
16889567,26.20,81.00
16899590,26.20,81.00
16909613,26.20,81.00
16919635,26.20,81.00
16929660,26.20,81.00
16939683,26.20,81.00
16949706,26.20,81.00
16959730,26.20,81.00
16969754,26.20,81.00
16979777,26.20,81.00
16989800,26.20,81.00
16999825,26.20,81.00
17009848,26.20,81.00
17019871,26.20,81.00
17029894,26.20,81.00
17039919,26.20,81.00
17049942,26.20,81.00
17059964,26.20,81.00
17069988,26.20,81.00
17080013,26.20,81.00
17090036,26.20,81.00
17100059,26.20,81.00
17110084,26.20,81.00
17120107,26.20,81.00
17130130,26.20,81.00
17140153,26.20,81.00
17150178,26.20,81.00
17160201,26.20,81.00
17170224,26.20,81.00
17180247,26.20,81.00
17190272,26.20,81.00
17200294,26.20,81.00
17210317,26.20,81.00
17220342,26.20,81.00
17230365,26.20,81.00
17240388,26.50,81.00
17250411,26.70,81.00
17260436,26.70,81.00
17270459,26.70,81.00
17280482,26.70,81.00
17290507,26.70,81.00
17300530,26.70,81.00
17310553,26.70,81.00
17320578,26.70,81.00
17330600,26.70,81.00
17340623,26.70,81.00
17350646,26.70,81.00
17360670,26.70,81.00
17370693,26.70,81.00
17380716,26.70,81.00
17390741,26.70,81.00
17400764,26.70,81.00
17410787,26.70,81.00
17420812,26.70,81.00
17430835,26.70,81.00
17440858,26.70,81.00
17450883,26.70,81.00
17460905,26.70,81.00
17470928,26.70,81.00
17480953,26.70,81.00
17490976,26.70,81.00
17500999,26.70,81.00
17511023,26.70,81.00
17521047,26.70,81.00
17531070,26.70,81.00
17541093,26.70,81.00
17551117,26.70,81.00
17561140,26.70,81.00
17571163,26.70,81.00
17581188,26.70,81.00
17591211,26.70,81.00
17601233,26.70,81.00
17611258,26.50,81.00
17621281,26.30,81.00
17631304,26.30,81.00
17641329,26.30,81.00
17651352,26.20,81.00
17661375,26.20,81.00
17671398,26.40,81.00
17681423,26.50,81.00
17691446,26.40,81.00
17701469,26.50,81.00
17711492,26.60,81.00
17721516,26.70,81.00
17731538,26.70,81.00
17741561,26.70,81.00
17751586,26.70,81.00
17761609,26.70,81.00
17771632,26.70,81.00
17781657,26.70,81.00
17791680,26.60,81.00
17801703,26.50,81.00
17811726,26.30,81.00
17821750,26.30,81.00
17831773,26.20,81.00
17841796,26.20,81.00
17851821,26.20,81.00
17861843,26.20,81.00
17871866,26.20,81.00
17881889,26.20,81.00
17891914,26.20,81.00
17901937,26.20,81.00
17911960,26.20,81.00
17921985,26.20,81.00
17932008,26.20,81.00
17942031,26.20,81.00
17952054,26.20,81.00
17962079,26.20,81.00
17972102,26.20,81.00
17982125,26.20,81.00
17992147,26.20,81.00
18002172,26.20,81.00
18012195,26.20,81.00
18022218,26.20,81.00
18032243,26.30,81.00
18042266,26.30,81.00
18052289,26.20,81.00
18062312,26.20,81.00
18072337,26.20,81.00
18082360,26.20,81.00
18092383,26.20,81.00
18102407,26.20,81.00
18112431,26.20,81.00
18122454,26.20,81.00
18132476,26.20,81.00
18142501,26.20,81.00
18152524,26.20,81.00
18162547,26.30,81.00
18172571,26.40,81.00
18182595,26.70,81.00
18192618,26.70,81.00
18202641,26.70,81.00
18212665,26.70,81.00
18222688,26.70,81.00
18232711,26.70,81.00
18242736,26.70,81.00
18252759,26.70,81.00
18262781,26.70,81.00
18272806,26.70,81.00
18282829,26.70,81.00
18292852,26.70,81.00
18302877,26.70,81.00
18312900,26.70,81.00
18322923,26.70,81.00
18332948,26.70,81.00
18342971,26.70,81.00
18352994,26.70,81.00
18363018,26.70,81.00
18373042,26.70,81.00
18383065,26.70,81.00
18393088,26.70,81.00
18403111,26.70,81.00
18413134,26.70,81.00
18423157,26.70,81.00
18433182,26.70,81.00
18443205,26.70,81.00
18453228,26.70,81.00
18463253,26.70,81.00
18473276,26.70,81.00
18483299,26.70,81.00
18493324,26.70,81.00
18503347,26.70,81.00
18513370,26.70,81.00
18523395,26.70,81.00
18533417,26.70,81.00
18543440,26.70,81.00
18553464,26.70,81.00
18563488,26.70,81.00
18573511,26.70,81.00
18583534,26.70,81.00
18593558,26.70,81.00
18603581,26.50,81.00
18613604,26.30,81.00
18623629,26.30,81.00
18633652,26.30,81.00
18643675,26.30,81.00
18653700,26.30,81.00
18663723,26.30,81.00
18673745,26.70,81.00
18683769,26.70,81.00
18693793,26.70,81.00
18703816,26.70,81.00
18713839,26.70,81.00
18723863,26.70,81.00
18733886,26.70,81.00
18743909,26.70,81.00
18753934,26.70,81.00
18763957,26.70,81.00
18773980,26.70,81.00
18784005,26.70,81.00
18794028,26.70,81.00
18804050,26.70,81.00
18814075,26.70,81.00
18824098,26.70,81.00
18834121,26.70,81.00
18844146,26.70,81.00
18854169,26.70,81.00
18864192,26.70,81.00
18874215,26.50,81.00
18884240,26.20,81.00
18894263,26.20,81.00
18904286,26.20,81.00
18914310,26.20,81.00
18924335,26.20,81.00
18934358,26.20,81.00
18944380,26.20,81.00
18954405,26.20,81.00
18964428,26.20,81.00
18974451,26.20,81.00
18984474,26.20,81.00
18994499,26.20,81.00
19004522,26.30,81.00
19014545,26.30,81.00
19024570,26.30,81.00
19034593,26.30,81.00
19044616,26.20,81.00
19054640,26.20,81.00
19064665,26.20,81.00
19074688,26.20,81.00
19084710,26.20,81.00
19094735,26.20,81.00
19104758,26.20,81.00
19114781,26.20,81.00
19124804,26.20,81.00
19134829,26.20,81.00
19144852,26.20,81.00
19154875,26.20,81.00
19164899,26.20,81.00
19174924,26.20,81.00
19184947,26.20,81.00
19194970,26.60,81.00
19204995,26.70,81.00
19215017,26.70,81.00
19225040,26.70,81.00
19235065,26.70,81.00
19245088,26.30,81.00
19255111,26.20,81.00
19265134,26.20,81.00
19275159,26.20,81.00
19285182,26.20,81.00
19295205,26.20,81.00
19305230,26.20,81.00
19315253,26.20,81.00
19325276,26.20,82.00
19335299,26.20,82.00
19345324,26.20,82.00
19355346,26.20,82.00
19365369,26.20,82.00
19375392,26.20,82.00
19385417,26.20,82.00
19395440,26.20,81.00
19405463,26.20,81.00
19415487,26.20,81.00
19425511,26.20,81.00
19435534,26.20,81.00
19445557,26.20,81.00
19455582,26.20,81.00
19465605,26.20,81.00
19475628,26.20,81.00
19485650,26.20,81.00
19495675,26.20,81.00
19505698,26.20,81.00
19515721,26.20,81.00
19525745,26.20,81.00
19535769,26.20,81.00
19545792,26.20,81.00
19555815,26.20,81.00
19565840,26.20,81.00
19575863,26.20,81.00
19585886,26.20,81.00
19595909,26.20,81.00
19605934,26.20,81.00
19615956,26.20,81.00
19625979,26.20,81.00
19636003,26.20,81.00
19646027,26.20,81.00
19656050,26.20,81.00
19666073,26.20,81.00
19676098,26.20,81.00
19686121,26.20,81.00
19696144,26.20,81.00
19706167,26.20,81.00
19716192,26.20,81.00
19726215,26.20,81.00
19736238,26.20,81.00
19746262,26.20,81.00
19756285,26.20,81.00
19766308,26.20,81.00
19776331,26.20,81.00
19786356,26.20,81.00
19796379,26.20,81.00
19806402,26.20,81.00
19816425,26.20,81.00
19826450,26.20,81.00
19836473,26.20,81.00
19846496,26.20,81.00
19856520,26.20,81.00
19866544,26.20,81.00
19876567,26.20,81.00
19886589,26.20,81.00
19896614,26.20,81.00
19906637,26.20,81.00
19916660,26.20,81.00
19926683,26.20,81.00
19936708,26.20,81.00
19946731,26.20,81.00
19956754,26.20,81.00
19966778,26.20,81.00
19976802,26.20,81.00
19986825,26.20,82.00
19996848,26.20,82.00
20006873,26.20,82.00
20016896,26.20,82.00
20026918,26.20,82.00
20036941,26.20,82.00
20046966,26.20,82.00
20056989,26.20,82.00
20067012,26.20,82.00
20077036,26.20,82.00
20087060,26.20,82.00
20097083,26.20,82.00
20107106,26.20,82.00
20117131,26.20,82.00
20127154,26.20,82.00
20137177,26.20,82.00
20147200,26.20,82.00
20157224,26.20,82.00
20167247,26.20,82.00
20177270,26.20,82.00
20187294,26.20,82.00
20197318,26.20,82.00
20207341,26.20,82.00
20217364,26.20,82.00
20227389,26.20,82.00
20237412,26.20,82.00
20247435,26.20,82.00
20257458,26.20,82.00
20267483,26.20,82.00
20277506,26.20,82.00
20287528,26.20,82.00
20297552,26.20,82.00
20307576,26.20,82.00
20317599,26.20,82.00
20327622,26.20,82.00
20337647,26.20,82.00
20347670,26.20,82.00
20357693,26.20,82.00
20367716,26.20,82.00
20377741,26.20,82.00
20387764,26.20,82.00
20397787,26.20,82.00
20407811,26.20,82.00
20417835,26.20,82.00
20427857,26.20,82.00
20437880,26.20,82.00
20447905,26.20,82.00
20457928,26.20,82.00
20467951,26.20,82.00
20477974,26.20,82.00
20487999,26.20,82.00
20498022,26.20,82.00
20508045,26.20,81.00
20518069,26.20,81.00
20528093,26.20,81.00
20538116,26.20,81.00
20548139,26.20,81.00
20558163,26.20,81.00
20568186,26.20,81.00
20578209,26.20,81.00
20588232,26.20,81.00
20598257,26.20,81.00
20608280,26.20,81.00
20618303,26.20,81.00
20628327,26.20,81.00
20638351,26.20,81.00
20648374,26.20,81.00
20658397,26.20,81.00
20668422,26.20,81.00
20678445,26.20,81.00
20688467,26.20,81.00
20698490,26.20,81.00
20708515,26.20,81.00
20718538,26.20,81.00
20728561,26.20,81.00
20738585,26.20,81.00
20748609,26.20,81.00
20758632,26.20,81.00
20768655,26.20,81.00
20778680,26.20,81.00
20788703,26.20,81.00
20798726,26.20,81.00
20808749,26.20,81.00
20818774,26.20,81.00
20828796,26.20,82.00
20838819,26.20,81.00
20848843,26.20,82.00
20858867,26.20,82.00
20868890,26.20,82.00
20878913,26.20,81.00
20888938,26.20,81.00
20898961,26.20,81.00
20908984,26.20,81.00
20919007,26.20,81.00
20929032,26.20,81.00
20939055,26.20,81.00
20949078,26.20,81.00
20959101,26.20,81.00
20969125,26.20,81.00
20979148,26.20,81.00
20989171,26.20,81.00
20999196,26.20,81.00
21009219,26.20,81.00
21019242,26.20,81.00
21029265,26.20,81.00
21039290,26.20,81.00
21049313,26.20,81.00
21059336,26.20,81.00
21069360,26.20,81.00
21079384,26.20,81.00
21089406,26.20,81.00
21099429,26.20,81.00
21109454,26.20,81.00
21119477,26.20,81.00
21129500,26.20,82.00
21139523,26.20,82.00
21149548,26.20,82.00
21159571,26.20,82.00
21169594,26.20,82.00
21179618,26.20,82.00
21189642,26.20,82.00
21199665,26.20,82.00
21209688,26.20,82.00
21219713,26.20,82.00
21229735,26.20,82.00
21239758,26.20,82.00
21249781,26.20,82.00
21259806,26.20,82.00
21269829,26.20,82.00
21279852,26.20,82.00
21289876,26.20,82.00
21299900,26.20,82.00
21309923,26.20,82.00
21319946,26.20,82.00
21329971,26.20,82.00
21339994,26.20,82.00
21350017,26.20,82.00
21360039,26.20,81.00
21370064,26.20,81.00
21380087,26.20,81.00
21390110,26.20,81.00
21400134,26.20,81.00
21410159,26.20,81.00
21420182,26.20,81.00
21430205,26.20,81.00
21440230,26.20,81.00
21450253,26.20,81.00
21460276,26.20,81.00
21470299,26.20,81.00
21480324,26.20,81.00
21490347,26.20,82.00
21500369,26.20,82.00
21510392,26.20,82.00
21520417,26.20,82.00
21530440,26.20,82.00
21540463,26.20,82.00
21550487,26.20,82.00
21560511,26.20,82.00
21570534,26.20,82.00
21580557,26.20,82.00
21590582,26.20,82.00
21600605,26.20,82.00
21610628,26.20,82.00
21620651,26.20,82.00
21630675,26.20,82.00
21640698,26.20,82.00
21650721,26.20,82.00
21660745,26.20,82.00
21670769,26.20,82.00
21680792,26.20,82.00
21690815,26.20,82.00
21700840,26.20,82.00
21710863,26.20,82.00
21720886,26.20,82.00
21730909,26.20,82.00
21740934,26.20,82.00
21750957,26.20,82.00
21760979,26.20,82.00
21771003,26.20,82.00
21781027,26.20,82.00
21791050,26.20,82.00
21801073,26.20,82.00
21811098,26.20,82.00
21821121,26.20,82.00
21831144,26.20,82.00
21841167,26.20,82.00
21851192,26.20,82.00
21861215,26.20,82.00
21871238,26.20,82.00
21881262,26.20,82.00
21891287,26.20,82.00
21901309,26.20,82.00
21911332,26.20,82.00
21921357,26.20,82.00
21931380,26.20,82.00
21941403,26.20,82.00
21951426,26.20,82.00
21961451,26.20,82.00
21971474,26.20,81.00
21981497,26.20,81.00
21991520,26.20,81.00
22001545,26.20,81.00
22011568,26.20,81.00
22021591,26.20,81.00
22031616,26.20,81.00
22041638,26.20,81.00
22051661,26.20,81.00
22061684,26.20,81.00
22071709,26.20,81.00
22081732,26.20,81.00
22091755,26.20,81.00
22101779,26.20,81.00
22111804,26.20,81.00
22121827,26.20,81.00
22131850,26.20,81.00
22141875,26.20,81.00
22151898,26.20,81.00
22161921,26.20,81.00
22171943,26.20,81.00
22181968,26.20,81.00
22191991,26.20,81.00
22202014,26.20,81.00
22212038,26.20,81.00
22222063,26.20,81.00
22232086,26.20,81.00
22242109,26.20,81.00
22252134,26.20,81.00
22262157,26.20,81.00
22272180,26.20,81.00
22282203,26.20,81.00
22292228,26.20,81.00
22302251,26.20,81.00
22312273,26.20,81.00
22322297,26.20,81.00
22332322,26.20,81.00
22342345,26.20,81.00
22352368,26.20,81.00
22362393,26.20,81.00
22372416,26.20,81.00
22382439,26.20,81.00
22392462,26.20,81.00
22402487,26.20,81.00
22412510,26.20,81.00
22422533,26.20,81.00
22432557,26.20,81.00
22442582,26.20,81.00
22452604,26.20,81.00
22462627,26.20,81.00
22472652,26.20,81.00
22482675,26.20,81.00
22492698,26.20,81.00
22502721,26.20,81.00
22512746,26.20,81.00
22522769,26.20,81.00
22532792,26.20,81.00
22542816,26.20,81.00
22552841,26.20,81.00
22562864,26.20,81.00
22572887,26.20,81.00
22582912,26.20,81.00
22592934,26.20,81.00
22602957,26.20,81.00
22612980,26.20,81.00
22623005,26.20,81.00
22633028,26.20,81.00
22643051,26.20,81.00
22653074,26.20,81.00
22663099,26.20,81.00
22673122,26.20,81.00
22683145,26.20,81.00
22693169,26.20,81.00
22703193,26.20,81.00
22713216,26.20,81.00
22723238,26.20,81.00
22733263,26.20,81.00
22743286,26.20,81.00
22753309,26.20,81.00
22763332,26.20,81.00
22773357,26.20,81.00
22783380,26.20,81.00
22793403,26.20,81.00
22803427,26.20,81.00
22813451,26.20,81.00
22823474,26.20,81.00
22833497,26.20,81.00
22843522,26.20,81.00
22853544,26.20,81.00
22863567,26.20,81.00
22873590,26.20,81.00
22883615,26.20,81.00
22893638,26.20,81.00
22903661,26.20,81.00
22913685,26.20,81.00
22923709,26.20,81.00
22933732,26.20,81.00
22943755,26.20,81.00
22953780,26.20,81.00
22963803,26.20,81.00
22973826,26.20,81.00
22983848,26.20,81.00
22993873,26.20,81.00
23003896,26.20,81.00
23013919,26.20,81.00
23023943,26.20,81.00
23033967,26.20,81.00
23043990,26.20,81.00
23054013,26.20,81.00
23064038,26.20,81.00
23074061,26.20,81.00
23084084,26.20,81.00
23094107,26.20,81.00
23104132,26.20,81.00
23114155,26.20,81.00
23124177,26.20,81.00
23134201,26.20,81.00
23144225,26.20,81.00
23154248,26.20,81.00
23164271,26.20,81.00
23174296,26.20,81.00
23184319,26.20,81.00
23194342,26.20,81.00
23204365,26.20,81.00
23214390,26.20,81.00
23224413,26.20,81.00
23234436,26.20,81.00
23244460,26.20,81.00
23254483,26.20,81.00
23264506,26.20,81.00
23274529,26.20,81.00
23284554,26.20,81.00
23294577,26.20,81.00
23304600,26.20,81.00
23314623,26.20,81.00
23324648,26.20,81.00
23334671,26.20,81.00
23344694,26.20,81.00
23354718,26.20,81.00
23364742,26.20,81.00
23374765,26.20,81.00
23384787,26.20,81.00
23394812,26.20,81.00
23404835,26.20,81.00
23414858,26.20,81.00
